full_name,image
Sherry Blendy,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5554912-9691933944-latest
Karen Lilica,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5554970-7643427841-latest
Roubaul,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5554975-3123368873-latest
Arana Webb,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555032-5953739920-latest
Beth Vanderwood,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555042-0685563843-latest
Risley Law,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555041-2127772983-latest
Bora,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555168-0936274940-latest
Orochi's Fin's Monster Tamer,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555192-8940551248-latest
Obra,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555198-9695036710-latest
Nullpudding,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555199-2297722587-latest
Kurohebi,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555214-2901975395-latest
Warrod Sequen,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555253-9698239145-latest
Draculos Hyberion,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555254-2569141940-latest
Wolfheim,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555355-1161441880-latest
Hades,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555607-2784384559-hades.jpg
Rustyrose,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555659-5629954324-latest
Kain Hikaru,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555661-4384366084-latest
Azuma,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555687-1199468935-latest
Zoldeo,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555732-8430009857-latest
Yomazu,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555733-8883467663-latest
Kawazu,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555734-3960986319-latest
Seilah,https://comicvine.gamespot.com/a/uploads/square_small/12/122640/6723570-seilah_comments_on_ezel%27s_impatience.jpg
Fukuro,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555789-3995291778-latest
Vidaldus Taka,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555788-6470858331-latest
Ikaruga,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555787-0625646292-latest
Grandeeney,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555827-0455866119-latest
Zirconis,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555835-5057040342-latest
Atlas Flame,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555838-2900685589-latest
Motherglare,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555852-1057930072-latest
Lullaby,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555863-8682579350-latest
Deliora,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555864-fairy-tail-5025587.jpg
Shô,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555964-3350074833-latest
Wally Buchanan,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555972-9225870981-latest
Simon,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555973-9577879090-latest
Ikusa-Tsunagi,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5555974-0872024483-latest
Faust,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556019-1601986445-latest
Celestial Spirit King,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556022-5328714773-latest
Hughes,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556027-6809195099-latest
Sugarboy,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556030-4048169422-latest
Erza Knightwalker,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556033-9978057816-erza_.jpg
Anna Heartfilia,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556037-3971616308-latest
Kama,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556061-6366939783-latest
Neppa,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556063-0204461412-latest
Kamika,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556064-8581598342-latest
Cosmos,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556066-6105076407-latest
Uosuke,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/5556067-5277453096-latest
Mystogan,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/7637971-3180850272-54444.jpg
Byro,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/7654940-0581335951-latest.jpg
Coco,https://comicvine.gamespot.com/a/uploads/square_small/11117/111178336/7654941-2182284635-latest.jpg
Bob,https://comicvine.gamespot.com/a/uploads/square_small/11157/111574838/8320456-0744679110-83204.png
